num_containers,cpu,arrival_rate,instant_tps,avg_cpu_util,prev_arrival_rate,response_time
2,44,26,15,0.7722727272727272,27,1418.23
1,48,25,9,0.73625,26,2769.97
2,48,24,15,0.7302083333333333,25,1368.82
1,49,25,9,0.7275510204081632,24,2741.96
2,40,24,15,0.88275,25,1210.68
2,45,23,15,0.8066666666666666,24,1367.19
2,42,22,15,0.8405952380952381,23,1145.97
2,41,22,15,0.8878048780487806,22,1154.52
3,46,22,21,0.7107246376811593,22,592.07
2,44,23,15,0.8120454545454545,22,1193.06
3,41,23,20,0.7561788617886179,23,672.69
1,45,24,9,0.792,23,2634.37
1,46,24,9,0.7665217391304348,24,2642.74
1,45,26,9,0.7866666666666666,24,2865.23
3,41,27,20,0.743089430894309,26,974.02
3,49,30,19,0.591156462585034,27,1103.56
2,43,29,15,0.8266279069767443,30,1544.12
1,41,26,9,0.8668292682926829,29,2849.57
1,46,23,9,0.77,26,2524.77
2,41,19,15,0.7968292682926831,23,959.69
2,47,17,14,0.6952127659574467,19,823.48
1,40,14,9,0.887,17,1539.41
1,49,7,7,0.5718367346938775,14,214.08
3,46,5,5,0.19630434782608697,7,173.72
1,47,4,4,0.3453191489361702,5,185.09
3,41,3,3,0.11609756097560976,4,161.28
2,45,4,4,0.18966666666666665,3,196.72
3,48,3,3,0.11694444444444445,4,165.46
3,47,3,3,0.09999999999999999,3,161.01
3,48,2,2,0.058402777777777776,3,143.67
1,42,2,2,0.18928571428571428,2,133.45
1,48,3,3,0.2572916666666667,2,131.74
1,47,4,4,0.34702127659574467,3,152.66
2,46,6,6,0.2982608695652174,4,169.48
2,49,10,10,0.4524489795918367,6,222.88
2,44,14,13,0.7236363636363636,10,356.52
2,42,18,15,0.7744047619047618,14,810.04
1,42,21,9,0.8464285714285714,18,2302.31
3,48,22,19,0.6526388888888889,21,660.8
3,40,24,20,0.8309166666666666,22,774.8
3,45,25,20,0.7026666666666668,24,835.11
3,46,27,21,0.7610144927536231,25,937.07
3,43,27,19,0.8125581395348838,27,912.06
2,46,27,14,0.6894565217391305,27,1447.66
2,44,26,14,0.7851136363636364,27,1476.57
2,46,27,16,0.7916304347826087,26,1570.36
3,41,27,21,0.7877235772357725,27,960.11
3,44,27,21,0.7413636363636363,27,924.9
1,45,26,9,0.7873333333333333,27,2888.27
1,40,25,9,0.87675,26,2771.14
3,41,24,21,0.7826016260162602,25,668.32
2,40,25,15,0.8596250000000001,24,1391.08
3,47,24,20,0.719645390070922,25,810.12
1,47,23,9,0.7553191489361701,24,2519.59
3,45,22,20,0.7253333333333333,23,623.59
1,41,22,9,0.8675609756097562,22,2430.6
3,43,22,21,0.7761240310077518,22,488.57
2,41,23,15,0.8897560975609757,22,1208.48
2,46,23,15,0.7345652173913044,23,1198.18
1,41,24,9,0.8617073170731708,23,2647.26
1,40,24,9,0.8835,24,2640.71
2,46,26,15,0.7650000000000001,24,1351.42
3,49,27,19,0.6408843537414964,26,980.59
3,43,30,20,0.7758914728682171,27,1074.76
2,45,29,14,0.7342222222222223,30,1623.14
1,43,26,9,0.8262790697674419,29,2858.05
1,49,23,9,0.7220408163265305,26,2554.4
3,49,19,18,0.6200680272108842,23,326.66
1,44,17,9,0.811590909090909,19,1864.55
2,48,14,13,0.653125,17,416.56
2,49,7,7,0.308469387755102,14,157.16
1,45,5,5,0.4482222222222222,7,154.22
3,41,4,4,0.16943089430894306,5,156.85
3,40,3,3,0.12241666666666665,4,141.3
1,49,4,4,0.3310204081632653,3,183.22
2,44,3,3,0.15534090909090909,4,132.14
2,40,3,3,0.170875,3,131.73
3,44,2,2,0.07431818181818178,3,142.52
3,47,2,2,0.07340425531914893,2,137.13
2,40,3,3,0.16399999999999998,2,128.97
1,47,4,4,0.3485106382978723,3,140.34
1,48,6,6,0.5020833333333334,4,181.7
1,47,10,9,0.7506382978723404,6,1080.07
2,45,14,13,0.6843333333333333,10,339.56
1,49,18,9,0.720408163265306,14,1994.01
1,48,21,9,0.738125,18,2319.34
1,41,22,9,0.8604878048780489,21,2444.09
3,47,24,21,0.7556028368794325,22,714.88
3,42,25,20,0.7581746031746031,24,782.7
1,45,27,9,0.7844444444444444,25,2995.11
3,44,27,19,0.7571212121212121,27,927.3
3,40,27,20,0.7713333333333333,27,965.44
3,41,26,21,0.8289430894308943,27,900.28
1,47,27,9,0.7546808510638298,26,2949.1
3,40,27,21,0.8304166666666667,27,894.78
1,42,27,9,0.8457142857142856,27,2961.71
1,41,26,9,0.8656097560975611,27,2849.58
1,41,25,9,0.8678048780487805,26,2755.15
1,41,24,9,0.8653658536585367,25,2649.03
2,45,25,15,0.7723333333333334,24,1310.0
2,43,24,15,0.7843023255813953,25,1369.21
2,49,23,15,0.7276530612244898,24,1101.16
2,47,22,16,0.7674468085106383,23,1137.44
1,46,22,9,0.7652173913043478,22,2412.45
3,49,22,19,0.6282312925170067,22,619.46
1,41,23,9,0.8487804878048781,22,2560.69
3,49,23,20,0.7063945578231292,23,699.99
2,41,24,14,0.8414634146341464,23,1263.24
3,48,24,18,0.6706944444444445,24,790.53
3,49,26,19,0.6036734693877551,24,943.76
1,45,27,9,0.7873333333333333,26,2966.1
1,42,30,9,0.8373809523809523,27,3334.95
1,43,29,9,0.8248837209302327,30,3185.63
1,44,26,9,0.8054545454545454,29,2844.66
2,42,23,16,0.8448809523809524,26,1301.8
3,45,19,18,0.6808148148148148,23,325.0
2,41,17,16,0.8541463414634146,19,691.88
3,43,14,14,0.5090697674418605,17,182.63
1,45,7,7,0.6171111111111112,14,156.16
2,42,5,5,0.27964285714285714,7,142.99
3,42,4,4,0.16944444444444443,5,150.51
2,49,3,3,0.12428571428571428,4,145.18
3,45,4,4,0.14925925925925929,3,150.79
2,44,3,3,0.14363636363636362,4,143.26
1,46,3,3,0.26608695652173914,3,153.04
3,45,2,2,0.061925925925925926,3,136.76
2,49,2,2,0.0933673469387755,2,133.88
2,47,3,3,0.1407446808510638,2,129.01
1,44,4,4,0.3725,3,144.9
3,45,6,6,0.21088888888888888,4,169.06
1,44,10,9,0.8034090909090909,6,1093.05
3,43,14,14,0.4952713178294574,10,185.63
2,45,18,15,0.7806666666666666,14,906.34
3,49,21,20,0.6685034013605441,18,367.28
3,44,22,19,0.7296969696969696,21,662.29
1,48,24,9,0.7352083333333334,22,2654.25
1,47,25,9,0.7617021276595745,24,2687.59
3,44,27,19,0.7196212121212119,25,1024.67
2,41,27,13,0.7667073170731707,27,1662.46
1,42,27,9,0.8438095238095238,27,2969.69
1,42,26,9,0.8409523809523809,27,2859.02
2,48,27,15,0.7128125000000001,26,1420.37
2,43,27,14,0.6719767441860466,27,1598.74
2,46,27,14,0.7056521739130436,27,1484.27
2,45,26,14,0.6952222222222222,27,1486.99
1,40,25,9,0.88025,26,2767.02
3,40,24,20,0.8375833333333333,25,763.53
1,45,25,8,0.7815555555555556,24,2792.91
1,49,24,9,0.7297959183673469,25,2630.5
2,43,23,14,0.7353488372093023,24,1215.28
3,48,22,21,0.6961111111111111,23,507.17
3,41,22,20,0.8233333333333333,22,562.46
3,41,22,18,0.7171544715447156,22,728.45
1,40,23,9,0.88775,22,2515.56
1,43,23,9,0.8262790697674419,23,2529.91
2,47,24,14,0.7040425531914893,23,1324.36
2,43,24,16,0.8397674418604651,24,1341.49
3,42,26,19,0.7834920634920634,24,839.78
1,43,27,9,0.8188372093023256,26,2952.57
3,45,30,19,0.7186666666666667,27,1044.45
1,44,29,9,0.8049999999999999,30,3220.97
2,42,26,15,0.7986904761904761,29,1378.71
1,40,23,9,0.8665,26,2526.51
3,41,19,19,0.7158536585365854,23,330.21
3,41,17,17,0.6778861788617887,19,308.67
3,48,14,14,0.4773611111111111,17,207.97
3,47,7,7,0.23723404255319147,14,154.6
2,41,4,4,0.19182926829268293,7,149.32
1,46,3,3,0.2673913043478261,4,156.08
1,47,4,4,0.345531914893617,3,187.43
3,42,3,3,0.11515873015873015,4,148.9
3,49,3,3,0.09972789115646258,3,145.67
3,47,2,2,0.0653191489361702,3,135.92
1,45,2,2,0.186,2,126.08
2,49,3,3,0.13051020408163264,2,131.95
3,41,4,4,0.15357723577235774,3,150.32
3,49,6,6,0.18782312925170064,4,163.22
1,44,10,9,0.804090909090909,6,1094.39
2,49,14,13,0.6283673469387755,10,288.36
2,43,18,15,0.7682558139534884,14,821.02
2,48,21,14,0.6585416666666667,18,1177.18
3,46,22,20,0.7321014492753624,21,537.7
1,41,24,9,0.862439024390244,22,2645.01
3,45,25,21,0.7782222222222221,24,737.66
2,41,27,14,0.8040243902439025,25,1563.45
2,40,27,15,0.8635,27,1518.7
1,47,27,9,0.7525531914893616,27,3002.43
2,49,26,15,0.7108163265306122,27,1307.38
1,48,27,9,0.738125,26,2985.5
2,41,27,14,0.8369512195121952,27,1509.06
1,40,27,8,0.87975,27,3019.79
1,49,26,9,0.7232653061224489,27,2846.3
2,44,25,16,0.7944318181818181,26,1328.63
2,42,24,16,0.839047619047619,25,1335.7
2,48,25,15,0.7156250000000001,24,1377.05
3,44,24,19,0.7081818181818181,25,783.0
2,48,23,15,0.7216666666666667,24,1156.22
2,43,22,15,0.8126744186046512,23,1066.15
2,46,22,15,0.7490217391304348,22,1133.85
2,46,22,14,0.6573913043478261,22,1173.91
1,44,23,8,0.8025,22,2563.71
1,40,23,9,0.884,23,2545.96
2,43,24,15,0.708139534883721,23,1352.13
1,40,24,9,0.887,24,2629.15
1,48,26,9,0.7341666666666667,24,2882.24
3,40,27,21,0.8495,26,910.1
2,41,30,16,0.866829268292683,27,1687.94
2,42,29,16,0.8671428571428571,30,1713.34
3,45,26,20,0.686,29,871.61
3,44,23,21,0.7597727272727272,26,670.76
3,45,19,18,0.6545925925925925,23,285.9
3,46,17,17,0.5901449275362319,19,272.86
2,46,14,13,0.6783695652173913,17,389.9
1,42,7,7,0.6661904761904762,14,187.92
1,48,5,5,0.41874999999999996,7,171.81
3,45,4,4,0.1431111111111111,5,143.76
2,48,3,3,0.12677083333333336,4,131.94
3,43,4,4,0.15503875968992248,3,144.51
2,44,3,3,0.1480681818181818,4,130.76
1,48,3,3,0.2597916666666667,3,126.78
1,44,2,2,0.18636363636363634,3,123.45
2,47,2,2,0.09212765957446808,2,129.9
2,43,3,3,0.15430232558139534,2,131.86
2,49,4,4,0.17979591836734693,3,137.36
2,47,6,5,0.2853191489361702,4,166.83
2,49,10,10,0.4339795918367347,6,216.81
1,48,14,9,0.7383333333333334,10,1535.62
1,42,18,9,0.8490476190476189,14,1993.96
2,49,21,15,0.6598979591836734,18,1134.46
1,46,22,9,0.77,21,2439.79
3,41,24,20,0.7426016260162601,22,717.96
1,44,25,9,0.8068181818181818,24,2752.98
3,47,27,19,0.7038297872340424,25,1007.53
1,40,27,9,0.88675,27,2965.79
1,42,27,8,0.8411904761904762,27,2999.42
2,44,26,15,0.7725,27,1412.89
3,48,27,21,0.6697222222222222,26,899.84
3,44,27,21,0.7752272727272727,27,836.75
3,42,27,21,0.8008730158730158,27,914.7
1,41,26,9,0.8621951219512196,27,2880.26
1,42,25,9,0.8466666666666667,26,2763.45
1,41,24,8,0.8592682926829269,25,2672.18
2,48,25,14,0.7091666666666667,24,1348.32
2,44,24,15,0.7898863636363637,25,1296.35
3,46,23,20,0.6476811594202898,24,668.95
2,47,22,16,0.7740425531914893,23,1243.3
1,49,22,9,0.7193877551020408,22,2423.79
1,43,22,9,0.8244186046511628,22,2390.21
3,41,23,18,0.7039837398373984,22,756.25
3,41,23,17,0.7109756097560976,23,824.09
3,46,24,20,0.7624637681159421,23,798.14
2,47,24,15,0.7507446808510638,24,1195.04
1,41,26,9,0.8643902439024391,24,2861.77
2,48,27,14,0.6730208333333334,26,1484.29
1,45,30,9,0.7882222222222223,27,3282.22
1,48,29,9,0.734375,30,3213.24
1,40,26,9,0.88875,29,2873.66
1,40,23,9,0.88625,26,2544.69
1,43,19,9,0.8223255813953488,23,2096.96
2,49,17,14,0.6525510204081632,19,792.64
2,43,14,13,0.7027906976744186,17,352.85
1,43,7,7,0.6372093023255815,14,224.98
2,40,5,5,0.303875,7,143.57
3,46,4,4,0.15108695652173912,5,148.18
1,46,3,3,0.2708695652173913,4,137.17
1,47,4,4,0.3423404255319149,3,135.24
1,43,3,3,0.2932558139534884,4,140.5
2,47,3,3,0.14893617021276595,3,140.64
2,46,2,2,0.10021739130434784,3,144.22
1,48,2,2,0.16312500000000002,2,140.83
1,45,3,3,0.2793333333333333,2,141.76
1,48,4,4,0.33645833333333336,3,147.78
1,41,6,6,0.5860975609756098,4,163.82
3,48,10,10,0.3261805555555556,6,177.44
1,43,14,8,0.8216279069767441,10,1561.35
3,40,18,17,0.7453333333333333,14,446.87
2,40,21,13,0.840125,18,1223.0
1,46,22,9,0.7654347826086957,21,2434.3
3,44,24,21,0.7531818181818182,22,742.13
2,47,25,16,0.7688297872340426,24,1399.33
1,40,27,9,0.88525,25,2975.22
2,41,27,14,0.7780487804878049,27,1501.09
2,49,27,15,0.6744897959183673,27,1474.78
2,44,26,16,0.8125,27,1433.22
1,46,27,9,0.7726086956521739,26,2942.65
1,42,27,9,0.85,27,2957.8
2,48,27,15,0.700625,27,1398.31
3,41,26,21,0.8194308943089432,27,831.07
2,43,25,14,0.7461627906976744,26,1411.44
3,44,24,21,0.7999242424242423,25,712.58
1,43,25,9,0.8272093023255814,24,2754.52
3,43,24,19,0.7408527131782945,25,759.5
1,48,23,8,0.73625,24,2571.08
1,41,22,9,0.8631707317073172,23,2429.18
1,45,22,9,0.7904444444444444,22,2409.69
1,45,22,9,0.7842222222222222,22,2416.95
3,46,23,19,0.7265942028985507,22,750.95
2,42,23,14,0.7922619047619047,23,1294.75
2,41,24,14,0.779390243902439,23,1317.34
1,47,24,9,0.7531914893617021,24,2631.21
1,49,26,9,0.7046938775510203,24,2873.85
1,42,27,9,0.8421428571428571,26,2959.83
2,46,30,15,0.7345652173913044,27,1684.86
3,41,29,21,0.8077235772357725,30,1008.94
3,46,26,20,0.716304347826087,29,857.04
2,49,23,15,0.6763265306122449,26,1218.91
2,49,19,15,0.6975510204081632,23,912.1
3,41,17,17,0.6878048780487807,19,297.18
1,42,14,9,0.8347619047619047,17,1547.51
1,46,7,7,0.6171739130434784,14,192.52
3,44,5,5,0.1803030303030303,7,153.74
2,42,4,4,0.2169047619047619,5,132.63
2,41,3,3,0.14865853658536587,4,131.64
1,48,4,4,0.35187500000000005,3,126.58
3,40,3,3,0.11041666666666665,4,140.26
2,47,3,3,0.14127659574468082,3,129.71
3,42,2,2,0.0769047619047619,3,132.65
2,49,2,2,0.09163265306122449,2,129.9
3,48,3,3,0.09680555555555555,2,152.45
1,45,4,4,0.3522222222222222,3,182.58
3,48,6,6,0.20770833333333333,4,161.26
2,41,10,10,0.5642682926829269,6,189.89
1,43,14,9,0.8167441860465117,10,1540.96
2,45,18,14,0.7061111111111111,14,864.79
2,41,21,15,0.8156097560975611,18,1059.07
1,48,22,9,0.73625,21,2438.5
1,45,24,9,0.7873333333333333,22,2644.27
3,44,25,18,0.6756818181818182,24,880.61
2,44,27,13,0.7456818181818181,25,1594.51
3,45,27,19,0.6942962962962962,27,1008.41
2,45,27,12,0.6188888888888889,27,1825.19
1,43,26,9,0.8225581395348838,27,2880.43
3,47,27,20,0.7458156028368794,26,948.26
3,49,27,19,0.5851700680272108,27,946.24
1,48,27,9,0.7372916666666667,27,2989.73
3,45,26,19,0.6972592592592592,27,907.39
3,46,25,20,0.7491304347826088,26,799.63
3,46,24,19,0.6702173913043479,25,790.97
3,44,25,18,0.6328787878787878,24,969.32
3,45,24,20,0.724962962962963,25,706.78
3,42,23,21,0.792063492063492,24,629.77
1,45,22,9,0.7864444444444445,23,2428.21
3,41,22,19,0.7295121951219513,22,705.47
1,42,22,9,0.8452380952380951,22,2418.96
1,44,23,9,0.8049999999999999,22,2545.55
2,41,23,16,0.8658536585365854,23,1138.26
1,42,24,9,0.8492857142857143,23,2608.0
1,45,24,9,0.7846666666666667,24,2629.74
1,47,26,9,0.7536170212765957,24,2876.55
2,45,27,15,0.7420000000000001,26,1418.96
3,46,30,22,0.7781884057971016,27,1013.77
2,42,29,15,0.7675,30,1627.92
2,48,26,15,0.7567708333333333,29,1450.84
2,46,23,15,0.756304347826087,26,1271.1
3,46,19,18,0.6443478260869565,23,471.51
2,47,17,15,0.7464893617021277,19,676.35
2,46,14,14,0.6791304347826088,17,315.09
1,43,7,7,0.6486046511627908,14,177.03
3,47,5,5,0.19921985815602836,7,146.1
1,42,4,4,0.3873809523809524,5,151.95
3,46,3,3,0.10782608695652175,4,144.5
2,46,4,4,0.2158695652173913,3,145.77
1,43,3,3,0.292093023255814,4,147.22
1,45,3,3,0.2677777777777778,3,148.81
1,49,2,2,0.16489795918367348,3,158.97
3,42,2,2,0.08095238095238096,2,145.99
1,49,3,3,0.2540816326530612,2,146.99
1,43,4,4,0.37162790697674425,3,149.15
2,49,6,6,0.27989795918367344,4,164.49
3,46,10,10,0.3591304347826087,6,192.56
1,42,14,9,0.8414285714285713,10,1531.15
3,41,18,17,0.6996747967479678,14,327.52
2,40,21,15,0.87225,18,1029.75
3,46,22,18,0.6142028985507246,21,721.86
2,41,24,15,0.8547560975609757,22,1232.42
1,42,25,9,0.8466666666666667,24,2727.37
1,48,27,9,0.7368750000000001,25,2992.21
1,47,27,9,0.7495744680851064,27,2994.79
2,46,27,14,0.6731521739130435,27,1519.66
2,48,26,15,0.7134375000000001,27,1375.39
1,45,27,9,0.7873333333333333,26,2988.97
2,44,27,14,0.7431818181818182,27,1459.54
3,47,27,20,0.7126241134751774,27,892.37
2,46,26,16,0.7916304347826087,27,1482.98
1,46,25,7,0.817608695652174,26,3272.2
2,44,24,14,0.7536363636363635,25,1209.54
3,44,25,22,0.7432575757575757,24,757.03
1,43,24,9,0.8239534883720931,25,2638.18
1,45,23,9,0.7857777777777778,24,2548.05
2,47,22,15,0.739468085106383,23,1133.67
1,48,22,9,0.7389583333333334,22,2403.91
1,40,22,9,0.8955,22,2387.0
1,42,23,9,0.8416666666666667,22,2555.71
2,43,23,15,0.7639534883720931,23,1161.85
3,49,24,21,0.686530612244898,23,716.28
2,47,24,15,0.7634042553191489,24,1284.91
1,42,26,9,0.843095238095238,24,2839.99
2,46,27,15,0.7305434782608696,26,1486.87
3,41,30,21,0.8542276422764228,27,1041.16
3,47,29,20,0.6743971631205673,30,1031.16
2,49,26,16,0.7297959183673469,29,1473.0
3,46,23,18,0.6842753623188406,26,777.72
3,47,19,18,0.6373758865248227,23,395.71
1,41,17,9,0.861219512195122,19,1879.07
3,46,14,14,0.48637681159420293,17,263.19
1,41,7,7,0.682439024390244,14,268.24
3,46,5,5,0.1757971014492754,7,148.02
2,42,4,3,0.21214285714285713,5,148.18
3,47,3,3,0.10546099290780142,4,142.12
1,44,4,4,0.3618181818181818,3,169.04
1,43,3,3,0.27906976744186046,4,124.73
2,41,3,3,0.1831707317073171,3,130.15
1,48,2,2,0.16875,3,123.98
2,47,2,2,0.09574468085106383,2,131.02
3,48,3,3,0.10375000000000001,2,135.44
1,47,4,4,0.3561702127659574,3,128.83
3,44,6,6,0.2152272727272727,4,144.59
2,44,10,10,0.5371590909090909,6,198.55
1,45,14,9,0.7875555555555556,10,1540.79
3,43,18,17,0.684186046511628,14,384.25
3,45,21,19,0.6883703703703704,18,569.63
2,49,22,14,0.653469387755102,21,1183.44
2,49,24,14,0.6663265306122449,22,1329.35
3,42,25,19,0.7690476190476191,24,808.66
3,45,27,19,0.7265925925925925,25,917.88
1,48,27,9,0.7358333333333333,27,2973.59
3,40,27,20,0.7851666666666667,27,957.54
2,46,26,15,0.7456521739130436,27,1416.56
3,45,27,20,0.7055555555555554,26,897.93
2,47,27,14,0.7501063829787233,27,1486.44
1,45,27,9,0.7871111111111111,27,2964.35
1,45,26,9,0.7853333333333333,27,2878.0
3,49,25,20,0.7010204081632653,26,764.51
3,43,24,20,0.7693798449612403,25,798.16
2,45,25,15,0.7916666666666666,24,1356.03
2,46,24,14,0.7468478260869567,25,1314.39
1,46,23,8,0.7665217391304348,24,2568.55
2,41,22,16,0.8862195121951221,23,1213.22
3,41,22,20,0.7962601626016261,22,627.12
2,40,22,16,0.911625,22,1215.47
3,46,23,19,0.738840579710145,22,745.35
2,42,23,16,0.8457142857142856,23,1210.92
2,45,24,15,0.8023333333333333,23,1324.31
3,42,24,21,0.8059523809523809,24,774.56
3,44,26,20,0.7150757575757575,24,806.91
1,44,27,7,0.8497727272727271,26,3578.39
3,48,30,20,0.6220833333333334,27,1057.06
3,46,29,19,0.7552898550724639,30,1129.65
3,43,26,19,0.7686821705426357,29,946.72
3,49,23,19,0.6019727891156462,26,724.74
2,47,19,15,0.6959574468085106,23,956.14
2,45,17,14,0.7323333333333334,19,807.04
1,41,14,9,0.8641463414634147,17,1543.11
3,42,7,7,0.2863492063492063,14,153.76
1,45,5,5,0.4537777777777777,7,126.46
1,41,4,4,0.40170731707317076,5,127.23
3,45,3,3,0.10533333333333333,4,136.36
2,48,4,4,0.19135416666666666,3,131.5
3,45,3,3,0.10088888888888889,4,137.93
2,48,3,3,0.12250000000000003,3,127.56
2,44,2,2,0.09999999999999999,3,128.66
1,40,2,2,0.20375,2,126.29
2,42,3,3,0.15238095238095237,2,141.81
3,46,4,4,0.15246376811594206,3,156.45
3,44,6,6,0.24674242424242424,4,161.19
1,40,10,9,0.89175,6,1065.87
2,48,14,13,0.6416666666666667,10,333.76
3,41,18,18,0.6723577235772358,14,326.64
2,42,21,14,0.8019047619047619,18,1140.7
1,42,22,9,0.8426190476190476,21,2409.04
1,41,24,9,0.8646341463414635,22,2666.16
1,45,25,9,0.7784444444444445,24,2774.43
2,49,27,15,0.7305102040816326,25,1482.39
3,47,27,19,0.7119148936170213,27,906.36
2,42,27,16,0.8692857142857142,27,1526.79
1,40,26,9,0.8805,27,2867.37
2,46,27,15,0.7448913043478261,26,1460.48
3,46,27,19,0.7214492753623188,27,934.06
1,46,27,8,0.766304347826087,27,2999.77
3,40,26,20,0.7684166666666666,27,856.85
1,42,25,9,0.8445238095238096,26,2747.84
3,49,24,19,0.6608843537414966,25,786.22
2,41,25,15,0.8321951219512196,24,1323.97
1,43,24,9,0.8234883720930233,25,2633.71
2,47,23,13,0.6661702127659573,24,1296.5
1,46,22,9,0.77,23,2434.72
2,43,22,15,0.7409302325581395,22,1144.61
3,40,22,20,0.8161666666666667,22,573.51
2,46,23,14,0.7680434782608696,22,1327.29
1,49,23,9,0.7226530612244897,23,2554.76
1,47,24,9,0.7525531914893616,23,2651.3
3,42,24,19,0.6855555555555555,24,778.99
3,43,26,22,0.8224806201550386,24,883.02
1,44,27,9,0.8049999999999999,26,2959.98
3,42,30,18,0.7076190476190476,27,1101.39
3,47,29,21,0.7540425531914894,30,973.32
1,46,26,9,0.7678260869565218,29,2873.23
1,47,23,9,0.7525531914893616,26,2546.75
2,46,19,15,0.7717391304347826,23,995.14
1,40,17,9,0.707,19,1874.08
2,45,14,13,0.6673333333333333,17,329.2
2,44,7,7,0.3596590909090909,14,177.23
3,43,5,5,0.20573643410852713,7,154.45
3,43,4,4,0.15472868217054264,5,152.49
1,40,3,3,0.307,4,126.52
2,45,4,4,0.20122222222222222,3,131.43
2,48,3,3,0.1403125,4,131.32
3,48,3,3,0.1032638888888889,3,133.81
1,43,2,2,0.1958139534883721,3,127.02
1,41,2,2,0.20756097560975612,2,126.8
2,48,3,3,0.13520833333333335,2,146.76
2,46,4,4,0.19554347826086957,3,154.9
3,46,6,6,0.19442028985507248,4,168.72
1,49,10,9,0.7232653061224489,6,1082.49
1,41,14,9,0.8663414634146342,10,1537.93
2,45,18,15,0.7567777777777778,14,810.59
1,43,21,9,0.8213953488372093,18,2333.56
1,46,22,9,0.7684782608695653,21,2442.56
1,40,24,9,0.8845,22,2648.13
3,40,25,21,0.8279166666666665,24,782.21
3,44,27,20,0.7259848484848483,25,933.6
3,45,27,21,0.7502222222222222,27,870.83
2,46,27,15,0.7328260869565218,27,1478.71
3,43,26,19,0.700077519379845,27,929.38
1,44,27,9,0.801590909090909,26,3000.24
2,44,27,16,0.8059090909090909,27,1442.32
2,49,27,16,0.7110204081632653,27,1475.8
2,45,26,16,0.8063333333333333,27,1414.06
3,43,25,20,0.8025581395348839,26,734.91
1,43,24,9,0.8258139534883722,25,2638.26
2,42,25,15,0.8248809523809524,24,1297.75
2,43,24,14,0.7136046511627907,25,1343.65
2,45,23,16,0.7922222222222222,24,1237.56
2,46,22,15,0.7722826086956522,23,1124.76
2,48,22,15,0.6883333333333335,22,1129.85
2,41,22,15,0.8129268292682928,22,1155.47
3,46,23,19,0.7005797101449276,22,716.53
1,41,23,9,0.8585365853658538,23,2528.94
2,43,24,15,0.7473255813953488,23,1390.22
1,43,24,7,0.8700000000000001,24,3176.21
3,48,26,18,0.6294444444444445,24,947.45
1,48,27,8,0.7316666666666667,26,3013.94
2,48,30,15,0.75625,27,1692.3
2,44,29,15,0.814090909090909,30,1648.63
2,41,26,16,0.8521951219512196,29,1422.36
1,42,23,8,0.8416666666666667,26,2571.92
1,40,19,9,0.88225,23,2086.58
3,47,17,17,0.5556028368794326,19,287.64
1,48,14,9,0.73375,17,1550.18
2,46,7,7,0.33913043478260874,14,159.26
1,41,5,5,0.4865853658536586,7,159.17
1,45,4,4,0.3586666666666667,5,166.88
2,46,3,3,0.1533695652173913,4,132.42
3,41,4,4,0.1429268292682927,3,147.55
3,43,3,3,0.14108527131782944,4,144.02
1,49,3,3,0.2504081632653061,3,127.69
2,44,2,2,0.10204545454545454,3,134.9
3,40,2,2,0.0795,2,145.2
1,42,3,3,0.2938095238095238,2,129.08
2,43,4,4,0.1994186046511628,3,148.92
1,48,6,6,0.49937499999999996,4,171.5
1,46,10,9,0.7667391304347827,6,1088.04
3,49,14,14,0.4542176870748299,10,210.99
3,44,18,18,0.6386363636363636,14,294.13
1,45,21,9,0.7815555555555556,18,2322.79
3,49,22,20,0.6361224489795919,21,571.77
3,42,24,20,0.7497619047619047,22,766.67
2,46,25,14,0.7070652173913043,24,1414.96
3,43,27,17,0.6588372093023257,25,1049.6
2,42,27,15,0.8085714285714285,27,1464.11
1,46,27,9,0.7623913043478262,27,2940.96
1,47,26,9,0.7540425531914894,27,2865.59
3,48,27,20,0.6530555555555555,26,908.49
